"X1_T" "X2_T" "X3_T" "X4_T" "Y_T"
"320" 0.852130158601416 0.455047619047619 0.568425462368221 0.321268913342503 0.740362689494244
"321" 0.92133376765466 0.429180952380952 0.49190722639599 0.535878037597432 0.740362689494244
"322" 0.895867537228009 0.425790476190476 0.464398418633112 0.575767996331958 0.740362689494244
"323" 0.860328191683967 0.312304761904762 0.438657606140397 0.16122191655204 0.812913356642856
"324" 0.950201309679391 0.410133333333333 0.59169407808486 0.485385144429161 0.812913356642856
"325" 0.836388190820558 0.331961904761905 0.653948487809673 0.437700596056855 0.812913356642856
"326" 0.914138685427953 0.238285714285714 0.70355723644959 0.584279000458506 0.812913356642856
"327" 0.963370490482214 0.709980952380952 0.452561840129477 0.551639156350298 0.812913356642856
"328" 0.956131801696557 0.178552380952381 0.588352866684466 0.394113938560293 0.845098040014257
"329" 0.873366552809941 0.290590476190476 0.473702868317615 0.181195552498854 0.845098040014257
"330" 0.905155734284305 0.288304761904762 0.83759525074518 0.34052613480055 0.845098040014257
"331" 0.867348847674876 0.801752380952381 0.528915262983303 0.554991976157726 0.845098040014257
"332" 0.937991473173463 0.516152380952381 0.780435064680159 0.26851215038973 0.845098040014257
"333" 0.961931474036873 0.508952380952381 0.542205193531055 0.388755158184319 0.845098040014257
"334" 0.667892447038744 0.2832 0.549037446439482 0.352103392939019 0.845098040014257
"335" 0.724319334319714 0.308761904761905 1 0.124770747363595 0.845098040014257
"336" 0.921551800449409 0.351771428571428 0.730706451954129 0.338692113709308 0.845098040014257
"337" 0.959184260823039 0.606095238095238 0.400540826756541 0.731631132508024 0.8750612633917
"338" 0.82736163311796 0.651314285714286 0.390936716856756 0.399931224209079 0.8750612633917
"339" 0.857842617823832 0.388533333333333 0.162355904639729 0.612419761577258 0.8750612633917
"340" 0.920025570886168 0.321295238095238 0.626155002842277 0.314305364511692 0.903089986991943
"341" 0.790426877687527 0.788266666666667 0.3180593525002 0.417927556166896 0.929418925714293
"342" 0.838176059737497 0.312304761904762 0.464398418633112 0.934577028885832 0.929418925714293
"343" 0.836693436733206 0.643580952380952 0.461656527663283 0.469881934892251 0.954242509439325
"344" 0.871055405185605 0.393942857142857 0.883237996435841 0.145804676753783 0.954242509439325
"345" 0.811445239101304 0.669980952380952 0.570762812047419 0.671681568088033 0.954242509439325
"346" 0.747997695829425 0.492761904761905 0.621735014666869 0.82757336084365 0.977723605288848
"347" 0.92482229237064 0.34472380952381 0.909261987831997 0.391993351673544 0.977723605288848
"348" 0.745599335087189 0.410019047619048 0.906015169399418 0.369927785419532 0.977723605288848
"349" 0.935680325549126 0.466361904761905 0.42315018999956 0.635918156808803 1
"350" 0.716644579944558 0.417752380952381 0.881408570821545 0.246446584135718 1
